IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
54.183.241.202,8443,0,false,ORD,North America,Chicago,190,0.00
54.202.161.210,8080,0,false,ORD,North America,Chicago,190,0.00
34.222.112.127,2052,0,false,ORD,North America,Chicago,190,0.00
34.214.127.73,2095,0,false,ORD,North America,Chicago,190,0.00
163.123.174.232,2086,0,false,SEA,North America,Seattle,190,0.00
163.123.174.23,2096,80,false,SEA,North America,Seattle,190,0.00
34.222.112.127,2083,0,false,ORD,North America,Chicago,190,0.00
51.20.134.98,8080,0,false,ORD,North America,Chicago,190,0.00
15.237.123.243,2053,0,false,ORD,North America,Chicago,190,0.00
35.92.203.28,2086,0,false,ORD,North America,Chicago,190,0.00
163.123.174.36,2053,80,false,SEA,North America,Seattle,190,0.00
54.202.249.247,2082,0,false,ORD,North America,Chicago,190,0.00
34.222.112.127,2053,0,false,ORD,North America,Chicago,190,0.00
35.181.8.62,80,0,false,ORD,North America,Chicago,190,0.00
3.123.3.39,2083,0,false,ORD,North America,Chicago,190,0.00
18.144.43.129,443,0,false,ORD,North America,Chicago,190,0.00
35.88.81.21,2083,0,false,ORD,North America,Chicago,190,0.00
35.87.153.11,8880,0,false,ORD,North America,Chicago,190,0.00
34.222.112.127,2095,0,false,ORD,North America,Chicago,190,0.00
34.221.16.148,8443,0,false,ORD,North America,Chicago,190,0.00
18.159.141.121,2095,0,false,ORD,North America,Chicago,190,0.00
50.18.243.164,2086,0,false,ORD,North America,Chicago,190,0.00
34.220.27.64,2082,0,false,ORD,North America,Chicago,190,0.00
3.75.243.62,2082,0,false,ORD,North America,Chicago,190,0.00
51.20.98.194,80,0,false,ORD,North America,Chicago,190,0.00
54.176.51.75,2086,0,false,ORD,North America,Chicago,190,0.00
35.89.193.158,2053,0,false,ORD,North America,Chicago,190,0.00
3.125.123.23,443,0,false,ORD,North America,Chicago,191,0.00
35.89.230.140,2087,0,false,ORD,North America,Chicago,191,0.00
54.187.216.96,2053,0,false,ORD,North America,Chicago,191,0.00
18.144.16.13,2052,0,false,ORD,North America,Chicago,191,0.00
34.216.83.55,2086,0,false,ORD,North America,Chicago,191,0.00
54.176.51.75,2083,0,false,ORD,North America,Chicago,191,0.00
34.245.183.147,8443,0,false,ORD,North America,Chicago,191,0.00
34.216.236.95,2096,0,false,ORD,North America,Chicago,191,0.00
3.75.234.64,2095,0,false,ORD,North America,Chicago,191,0.00
35.93.69.135,80,0,false,ORD,North America,Chicago,191,0.00
35.89.193.158,80,0,false,ORD,North America,Chicago,191,0.00
3.77.152.11,2052,0,false,ORD,North America,Chicago,191,0.00
3.255.168.34,2087,0,false,ORD,North America,Chicago,191,0.00
51.20.106.47,80,0,false,ORD,North America,Chicago,191,0.00
3.101.107.137,2087,0,false,ORD,North America,Chicago,191,0.00
51.20.91.180,8443,0,false,ORD,North America,Chicago,191,0.00
3.125.123.23,2052,0,false,ORD,North America,Chicago,191,0.00
51.20.134.98,2086,0,false,ORD,North America,Chicago,191,0.00
3.68.70.156,8443,0,false,ORD,North America,Chicago,191,0.00
3.122.249.88,2096,0,false,ORD,North America,Chicago,191,0.00
35.92.226.116,2052,0,false,ORD,North America,Chicago,191,0.00
13.60.7.77,8443,0,false,ORD,North America,Chicago,191,0.00
35.181.8.62,2096,0,false,ORD,North America,Chicago,191,0.00
54.149.243.20,2086,0,false,ORD,North America,Chicago,191,0.00
34.214.127.73,2083,0,false,ORD,North America,Chicago,191,0.00
51.20.249.140,2096,0,false,ORD,North America,Chicago,191,0.00
18.195.204.154,80,0,false,ORD,North America,Chicago,191,0.00
54.202.161.210,443,0,false,ORD,North America,Chicago,191,0.00
54.184.44.137,8880,0,false,ORD,North America,Chicago,191,0.00
35.92.226.116,8443,0,false,ORD,North America,Chicago,191,0.00
35.92.203.28,2096,0,false,ORD,North America,Chicago,191,0.00
3.65.11.165,80,0,false,ORD,North America,Chicago,191,0.00
54.176.110.124,2083,0,false,ORD,North America,Chicago,191,0.00
54.149.243.20,8080,0,false,ORD,North America,Chicago,191,0.00
54.202.249.247,2086,0,false,ORD,North America,Chicago,191,0.00
35.92.203.28,80,0,false,ORD,North America,Chicago,191,0.00
54.176.110.124,8080,0,false,ORD,North America,Chicago,191,0.00
35.92.203.28,2083,0,false,ORD,North America,Chicago,192,0.00
3.76.193.0,2052,0,false,ORD,North America,Chicago,192,0.00
3.75.243.62,2053,0,false,ORD,North America,Chicago,192,0.00
18.201.71.150,2086,0,false,ORD,North America,Chicago,192,0.00
3.123.28.47,2052,0,false,ORD,North America,Chicago,192,0.00
54.202.249.247,2083,0,false,ORD,North America,Chicago,192,0.00
35.88.175.254,8080,0,false,ORD,North America,Chicago,192,0.00
34.220.27.64,2095,0,false,ORD,North America,Chicago,192,0.00
35.180.27.158,8443,0,false,ORD,North America,Chicago,192,0.00
3.123.28.47,8080,0,false,ORD,North America,Chicago,192,0.00
3.75.234.64,443,0,false,ORD,North America,Chicago,192,0.00
34.222.112.127,8443,0,false,ORD,North America,Chicago,192,0.00
18.185.104.46,2052,0,false,ORD,North America,Chicago,192,0.00
3.71.27.173,2096,0,false,ORD,North America,Chicago,192,0.00
3.69.252.138,2087,0,false,ORD,North America,Chicago,192,0.00
3.77.152.11,8080,0,false,ORD,North America,Chicago,192,0.00
54.176.51.75,8880,0,false,ORD,North America,Chicago,192,0.00
163.123.174.16,2053,80,false,SEA,North America,Seattle,192,0.00
54.74.148.35,2086,0,false,ORD,North America,Chicago,192,0.00
54.202.161.210,2096,0,false,ORD,North America,Chicago,192,0.00
54.202.161.210,2083,0,false,ORD,North America,Chicago,192,0.00
34.242.59.145,2086,0,false,ORD,North America,Chicago,192,0.00
54.176.110.124,2053,0,false,ORD,North America,Chicago,192,0.00
3.75.243.62,8080,0,false,ORD,North America,Chicago,192,0.00
34.252.189.195,2087,0,false,ORD,North America,Chicago,192,0.00
3.76.119.68,8880,0,false,ORD,North America,Chicago,192,0.00
13.49.80.201,2083,0,false,ORD,North America,Chicago,192,0.00
35.89.193.158,8080,0,false,ORD,North America,Chicago,192,0.00
3.123.28.47,80,0,false,ORD,North America,Chicago,192,0.00
35.89.230.140,2052,0,false,ORD,North America,Chicago,192,0.00
52.16.67.104,8443,0,false,ORD,North America,Chicago,192,0.00
54.74.148.35,2096,0,false,ORD,North America,Chicago,192,0.00
3.68.65.85,8080,0,false,ORD,North America,Chicago,192,0.00
54.194.120.72,8443,0,false,ORD,North America,Chicago,192,0.00
34.222.112.127,2096,0,false,ORD,North America,Chicago,192,0.00
3.69.255.158,2096,0,false,ORD,North America,Chicago,192,0.00
54.74.148.35,2052,0,false,ORD,North America,Chicago,192,0.00
3.75.234.64,2087,0,false,ORD,North America,Chicago,192,0.00
54.188.247.232,2086,0,false,ORD,North America,Chicago,192,0.00
18.144.16.13,8080,0,false,ORD,North America,Chicago,192,0.00
18.201.71.150,2052,0,false,ORD,North America,Chicago,192,0.00
18.203.243.192,8880,0,false,ORD,North America,Chicago,193,0.00
54.74.148.35,8880,0,false,ORD,North America,Chicago,193,0.00
3.67.204.110,2087,0,false,ORD,North America,Chicago,193,0.00
35.93.69.135,2082,0,false,ORD,North America,Chicago,193,0.00
3.77.152.11,2086,0,false,ORD,North America,Chicago,193,0.00
54.176.110.124,8443,0,false,ORD,North America,Chicago,193,0.00
34.246.191.240,8443,0,false,ORD,North America,Chicago,193,0.00
3.75.240.70,8443,0,false,ORD,North America,Chicago,193,0.00
35.92.226.116,2082,0,false,ORD,North America,Chicago,193,0.00
34.246.191.240,2095,0,false,ORD,North America,Chicago,193,0.00
34.254.200.82,2087,0,false,ORD,North America,Chicago,193,0.00
54.188.241.111,2087,0,false,ORD,North America,Chicago,193,0.00
52.16.67.104,8080,0,false,ORD,North America,Chicago,193,0.00
18.202.233.63,80,0,false,ORD,North America,Chicago,193,0.00
3.122.249.88,8080,0,false,ORD,North America,Chicago,193,0.00
34.244.46.214,8880,0,false,ORD,North America,Chicago,193,0.00
35.87.153.11,2095,0,false,ORD,North America,Chicago,193,0.00
34.252.189.195,2086,0,false,ORD,North America,Chicago,193,0.00
35.88.81.21,2087,0,false,ORD,North America,Chicago,193,0.00
34.254.200.82,2082,0,false,ORD,North America,Chicago,193,0.00
3.255.119.102,2096,0,false,ORD,North America,Chicago,193,0.00
18.201.71.150,2053,0,false,ORD,North America,Chicago,193,0.00
52.19.229.176,2096,0,false,ORD,North America,Chicago,193,0.00
35.180.133.145,2087,0,false,ORD,North America,Chicago,193,0.00
3.76.119.68,2053,0,false,ORD,North America,Chicago,193,0.00
54.184.44.137,8080,0,false,ORD,North America,Chicago,193,0.00
54.176.51.75,2087,0,false,ORD,North America,Chicago,194,0.00
34.252.189.195,8880,0,false,ORD,North America,Chicago,194,0.00
3.123.28.47,8443,0,false,ORD,North America,Chicago,194,0.00
54.187.216.96,443,0,false,ORD,North America,Chicago,194,0.00
34.245.159.61,2052,0,false,ORD,North America,Chicago,194,0.00
54.202.249.247,2052,0,false,ORD,North America,Chicago,194,0.00
34.245.183.147,443,0,false,ORD,North America,Chicago,194,0.00
3.75.243.62,2083,0,false,ORD,North America,Chicago,194,0.00
35.92.63.41,2083,0,false,ORD,North America,Chicago,194,0.00
34.219.251.241,443,0,false,ORD,North America,Chicago,194,0.00
34.252.189.195,2096,0,false,ORD,North America,Chicago,194,0.00
54.77.104.172,2082,0,false,ORD,North America,Chicago,194,0.00
54.194.120.72,2096,0,false,ORD,North America,Chicago,194,0.00
54.216.161.247,2096,0,false,ORD,North America,Chicago,194,0.00
52.16.67.104,2086,0,false,ORD,North America,Chicago,194,0.00
34.255.213.20,443,0,false,ORD,North America,Chicago,194,0.00
3.255.247.166,2087,0,false,ORD,North America,Chicago,194,0.00
54.77.104.172,2052,0,false,ORD,North America,Chicago,194,0.00
3.123.3.39,2082,0,false,ORD,North America,Chicago,194,0.00
34.245.159.61,8080,0,false,ORD,North America,Chicago,194,0.00
54.76.111.118,2095,0,false,ORD,North America,Chicago,194,0.00
79.125.75.79,2052,0,false,ORD,North America,Chicago,194,0.00
34.220.27.64,2087,0,false,ORD,North America,Chicago,194,0.00
3.101.105.217,2096,0,false,ORD,North America,Chicago,194,0.00
34.214.127.73,2086,0,false,ORD,North America,Chicago,194,0.00
18.203.243.192,2086,0,false,ORD,North America,Chicago,194,0.00
35.88.175.254,2053,0,false,ORD,North America,Chicago,194,0.00
34.216.236.95,8443,0,false,ORD,North America,Chicago,194,0.00
34.246.191.240,2053,0,false,ORD,North America,Chicago,194,0.00
3.76.188.86,8080,0,false,ORD,North America,Chicago,194,0.00
51.20.91.180,2086,0,false,ORD,North America,Chicago,194,0.00
163.123.174.252,2086,80,false,SEA,North America,Seattle,194,0.00
34.220.27.64,2053,0,false,ORD,North America,Chicago,194,0.00
13.57.56.228,8443,0,false,ORD,North America,Chicago,194,0.00
18.201.86.89,2082,0,false,ORD,North America,Chicago,194,0.00
3.101.107.137,2095,0,false,ORD,North America,Chicago,194,0.00
13.49.23.72,2082,0,false,ORD,North America,Chicago,194,0.00
163.123.174.42,2087,80,false,SEA,North America,Seattle,195,0.00
54.202.161.210,2087,0,false,ORD,North America,Chicago,195,0.00
54.202.161.210,2082,0,false,ORD,North America,Chicago,195,0.00
34.221.16.148,2053,0,false,ORD,North America,Chicago,195,0.00
163.123.174.217,2086,80,false,SEA,North America,Seattle,195,0.00
163.123.174.219,2052,80,false,SEA,North America,Seattle,195,0.00
54.202.249.247,2095,0,false,ORD,North America,Chicago,195,0.00
3.255.247.166,8080,0,false,ORD,North America,Chicago,195,0.00
35.87.153.11,2052,0,false,ORD,North America,Chicago,195,0.00
54.187.216.96,8880,0,false,ORD,North America,Chicago,195,0.00
163.123.174.23,2095,80,false,SEA,North America,Seattle,195,0.00
163.123.174.23,2053,80,false,SEA,North America,Seattle,195,0.00
163.123.174.16,2082,0,false,SEA,North America,Seattle,195,0.00
54.149.243.20,2053,0,false,ORD,North America,Chicago,195,0.00
54.149.243.20,2052,0,false,ORD,North America,Chicago,195,0.00
54.187.216.96,8443,0,false,ORD,North America,Chicago,195,0.00
54.202.249.247,8443,0,false,ORD,North America,Chicago,195,0.00
54.188.247.232,8080,0,false,ORD,North America,Chicago,195,0.00
3.255.168.34,8443,0,false,ORD,North America,Chicago,195,0.00
54.76.111.118,8880,0,false,ORD,North America,Chicago,195,0.00
54.187.216.96,8080,0,false,ORD,North America,Chicago,195,0.00
13.49.72.150,443,0,false,ORD,North America,Chicago,195,0.00
52.53.230.23,2095,0,false,ORD,North America,Chicago,195,0.00
34.242.59.145,2096,0,false,ORD,North America,Chicago,195,0.00
13.56.115.179,443,0,false,ORD,North America,Chicago,195,0.00
34.222.112.127,8080,0,false,ORD,North America,Chicago,195,0.00
34.214.127.73,2052,0,false,ORD,North America,Chicago,195,0.00
163.123.174.59,2052,80,false,SEA,North America,Seattle,195,0.00
35.93.69.135,2087,0,false,ORD,North America,Chicago,195,0.00
3.101.132.109,2053,0,false,ORD,North America,Chicago,195,0.00
34.214.127.73,2082,0,false,ORD,North America,Chicago,195,0.00
13.49.80.201,80,0,false,ORD,North America,Chicago,195,0.00
35.89.193.158,2083,0,false,ORD,North America,Chicago,195,0.00
54.212.99.134,8443,0,false,ORD,North America,Chicago,195,0.00
34.242.253.205,2053,0,false,ORD,North America,Chicago,195,0.00
51.20.92.61,8443,0,false,ORD,North America,Chicago,195,0.00
54.212.33.52,8880,0,false,ORD,North America,Chicago,195,0.00
54.183.238.10,2096,0,false,ORD,North America,Chicago,195,0.00
54.184.44.137,2086,0,false,ORD,North America,Chicago,195,0.00
34.252.189.195,8080,0,false,ORD,North America,Chicago,195,0.00
163.123.174.252,2096,80,false,SEA,North America,Seattle,195,0.00
54.215.56.3,2086,0,false,ORD,North America,Chicago,195,0.00
54.183.238.10,2087,0,false,ORD,North America,Chicago,195,0.00
54.202.161.210,2095,0,false,ORD,North America,Chicago,195,0.00
18.144.48.4,2086,0,false,ORD,North America,Chicago,195,0.00
54.202.249.247,443,0,false,ORD,North America,Chicago,195,0.00
35.88.81.21,2096,0,false,ORD,North America,Chicago,195,0.00
3.101.132.109,443,0,false,ORD,North America,Chicago,195,0.00
35.181.8.62,2086,0,false,ORD,North America,Chicago,195,0.00
35.180.27.158,2083,0,false,ORD,North America,Chicago,195,0.00
3.68.70.156,443,0,false,ORD,North America,Chicago,195,0.00
163.123.174.16,2052,80,false,SEA,North America,Seattle,195,0.00
35.92.63.41,80,0,false,ORD,North America,Chicago,195,0.00
54.188.247.232,8443,0,false,ORD,North America,Chicago,195,0.00
35.92.226.116,8880,0,false,ORD,North America,Chicago,195,0.00
18.144.31.104,8080,0,false,ORD,North America,Chicago,195,0.00
34.216.236.95,2086,0,false,ORD,North America,Chicago,195,0.00
34.254.200.82,2083,0,false,ORD,North America,Chicago,195,0.00
13.48.45.124,2053,443,true,ARN,Europe,Stockholm,195,0.00
54.188.247.232,2052,0,false,ORD,North America,Chicago,195,0.00
34.216.83.55,80,0,false,ORD,North America,Chicago,195,0.00
54.188.247.232,2095,0,false,ORD,North America,Chicago,195,0.00
52.53.230.23,2083,0,false,ORD,North America,Chicago,196,0.00
16.170.234.32,8880,0,false,ORD,North America,Chicago,196,0.00
35.93.69.135,8080,0,false,ORD,North America,Chicago,196,0.00
54.188.247.232,2083,0,false,ORD,North America,Chicago,196,0.00
52.53.125.37,2053,0,false,ORD,North America,Chicago,196,0.00
35.88.81.21,2082,0,false,ORD,North America,Chicago,196,0.00
51.20.98.194,8080,0,false,ORD,North America,Chicago,196,0.00
34.216.83.55,8880,0,false,ORD,North America,Chicago,196,0.00
34.219.251.241,8880,0,false,ORD,North America,Chicago,196,0.00
54.186.85.186,2083,80,false,ORD,North America,Chicago,196,0.00
3.101.58.141,2083,0,false,ORD,North America,Chicago,196,0.00
54.219.120.119,2082,0,false,ORD,North America,Chicago,196,0.00
54.187.216.96,2086,0,false,ORD,North America,Chicago,196,0.00
35.88.81.21,443,0,false,ORD,North America,Chicago,196,0.00
13.49.80.201,2096,0,false,ORD,North America,Chicago,196,0.00
34.214.127.73,443,0,false,ORD,North America,Chicago,196,0.00
13.51.106.76,443,0,false,ORD,North America,Chicago,196,0.00
52.24.100.247,2082,0,false,ORD,North America,Chicago,196,0.00
3.69.255.158,443,0,false,ORD,North America,Chicago,196,0.00
54.184.44.137,443,0,false,ORD,North America,Chicago,196,0.00
163.123.174.217,2087,80,false,SEA,North America,Seattle,196,0.00
18.236.98.43,2095,0,false,ORD,North America,Chicago,196,0.00
163.123.174.252,2053,80,false,SEA,North America,Seattle,196,0.00
3.101.58.141,2096,0,false,ORD,North America,Chicago,196,0.00
35.181.5.6,443,0,false,ORD,North America,Chicago,196,0.00
34.220.27.64,2096,0,false,ORD,North America,Chicago,196,0.00
51.20.91.180,2087,0,false,ORD,North America,Chicago,196,0.00
35.92.63.41,2095,0,false,ORD,North America,Chicago,196,0.00
54.149.243.20,2087,0,false,ORD,North America,Chicago,196,0.00
13.60.7.77,2087,0,false,ORD,North America,Chicago,196,0.00
34.216.83.55,2052,0,false,ORD,North America,Chicago,196,0.00
13.48.177.73,2095,0,false,ORD,North America,Chicago,196,0.00
34.220.156.153,2086,0,false,ORD,North America,Chicago,196,0.00
34.242.253.205,2083,0,false,ORD,North America,Chicago,196,0.00
35.89.193.158,2082,0,false,ORD,North America,Chicago,196,0.00
35.180.40.191,2087,0,false,ORD,North America,Chicago,196,0.00
35.92.63.41,2087,0,false,ORD,North America,Chicago,196,0.00
34.214.127.73,2053,0,false,ORD,North America,Chicago,196,0.00
54.194.120.72,8080,0,false,ORD,North America,Chicago,196,0.00
54.187.216.96,2087,0,false,ORD,North America,Chicago,196,0.00
34.252.189.195,2052,0,false,ORD,North America,Chicago,196,0.00
34.216.236.95,2095,0,false,ORD,North America,Chicago,196,0.00
54.76.111.118,2053,0,false,ORD,North America,Chicago,196,0.00
51.20.92.61,443,0,false,ORD,North America,Chicago,196,0.00
54.215.192.74,8880,0,false,ORD,North America,Chicago,196,0.00
35.181.9.6,2083,0,false,ORD,North America,Chicago,197,0.00
34.216.83.55,8443,0,false,ORD,North America,Chicago,197,0.00
34.221.16.148,2052,0,false,ORD,North America,Chicago,197,0.00
35.93.69.135,2095,0,false,ORD,North America,Chicago,197,0.00
18.203.243.192,443,0,false,ORD,North America,Chicago,197,0.00
16.16.204.233,2053,0,false,ORD,North America,Chicago,197,0.00
16.16.182.59,2086,0,false,ORD,North America,Chicago,197,0.00
35.89.230.140,8880,0,false,ORD,North America,Chicago,197,0.00
34.222.112.127,2082,0,false,ORD,North America,Chicago,197,0.00
13.49.72.66,2053,0,false,ORD,North America,Chicago,197,0.00
34.216.83.55,2096,0,false,ORD,North America,Chicago,197,0.00
13.49.23.72,2083,0,false,ORD,North America,Chicago,197,0.00
34.216.236.95,80,0,false,ORD,North America,Chicago,197,0.00
54.215.62.8,2086,0,false,ORD,North America,Chicago,197,0.00
51.20.92.61,2087,0,false,ORD,North America,Chicago,197,0.00
51.20.92.61,80,0,false,ORD,North America,Chicago,197,0.00
35.89.230.140,2082,0,false,ORD,North America,Chicago,197,0.00
51.20.92.61,2052,0,false,ORD,North America,Chicago,197,0.00
35.92.226.116,2095,0,false,ORD,North America,Chicago,197,0.00
51.20.134.98,2053,0,false,ORD,North America,Chicago,197,0.00
51.20.92.61,2096,0,false,ORD,North America,Chicago,197,0.00
13.49.23.72,8080,0,false,ORD,North America,Chicago,197,0.00
54.212.99.134,2087,0,false,ORD,North America,Chicago,197,0.00
13.48.177.73,8880,0,false,ORD,North America,Chicago,197,0.00
13.60.5.171,2052,0,false,ORD,North America,Chicago,197,0.00
35.181.9.6,443,0,false,ORD,North America,Chicago,197,0.00
54.188.247.232,80,0,false,ORD,North America,Chicago,197,0.00
13.49.23.72,2053,0,false,ORD,North America,Chicago,197,0.00
163.123.174.217,2052,80,false,SEA,North America,Seattle,197,0.00
13.49.23.72,2052,0,false,ORD,North America,Chicago,197,0.00
51.20.134.98,2052,0,false,ORD,North America,Chicago,197,0.00
35.89.193.158,443,0,false,ORD,North America,Chicago,197,0.00
13.49.72.66,2096,0,false,ORD,North America,Chicago,197,0.00
35.87.153.11,2087,0,false,ORD,North America,Chicago,197,0.00
35.181.9.6,2082,0,false,ORD,North America,Chicago,198,0.00
34.216.236.95,2083,0,false,ORD,North America,Chicago,198,0.00
54.184.44.137,2096,0,false,ORD,North America,Chicago,198,0.00
35.92.63.41,2052,0,false,ORD,North America,Chicago,198,0.00
